EPISODE,TITLE,RELEASE_DATE,Apple frame,Aurora borealis,Barn,Beach,Boat,Bridge,Building,Bushes,Cabin,Cactus,Circle frame,Cirrus clouds,Cliff,Clouds,Coniferous tree,Cumulis clouds,Decidious tree,Diane andre,Dock,Double oval frame,Farm,Fence,Fire,Florida frame,Flowers,Fog,Framed,Grass,Guest,Half circle frame,Half oval frame,Hills,Lake,Lakes,Lighthouse,Mill,Moon,At least one mountain,At least two mountains,Nighttime,Ocean,Oval frame,Palm trees,Path,Person,Portrait,Rectangle 3d frame,Rectangular frame,River or stream,Rocks,Seashell frame,Snow,Snow-covered mountain,Split frame,Steve ross,Man-made structure,Sun,Tomb frame,At least one tree,At least two trees,Triple frame,Waterfall,Waves,Windmill,Window frame,Winter setting,Wood framed,painting_index,season,episode,num_colors,youtube_src,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson,alizarin crimson,bright red,burnt umber,cadmium yellow,dark sienna,indian yellow,indian red,liquid black,liquid clear,black gesso,midnight black,phthalo blue,phthalo green,prussian blue,sap green,titanium white,van dyke brown,yellow ochre,img_url,week_number,year
S03E11,"""RUSTIC BARN""",3/15/84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,266,3,11,12,https://www.youtube.com/embed/WJJwrnFhUUg,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.403072609,0.452173226,0.439321079,0.424332103,0,0.359124222,0,0,0,0,0,0.303260417,0.317839347,0.32767419,0.287049543,0.399826458,0.297748944,0.407344977,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting266.png,11,1984
S03E12,"""HIDDEN LAKE""",3/22/84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,267,3,12,10,https://www.youtube.com/embed/P_DaqkFbnac,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.39060367,0.460057252,0.445210403,0.431792639,0,0,0,0,0,0,0,0.335446277,0,0.360013513,0.250050884,0.367565668,0.263822439,0.404369436,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting267.png,12,1984
S04E01,"""PURPLE SPLENDOR""",9/5/84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,243,4,1,4,https://www.youtube.com/embed/hP4GfMgsNVE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.248065209,0,0,0,0,0,0,0,0,0,0,0.341519326,0,0,0,0.611648784,0.186272612,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting243.png,36,1984
S04E02,"""TRANQUIL VALLEY""",9/12/84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,244,4,2,10,https://www.youtube.com/embed/PbchoOWWCZs,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.537490428,0.523138675,0.711166932,0.403197825,0,0.387981046,0,0,0,0,0,0.433176296,0,0,0.457874787,0.2242539,0.493406605,0.501487574,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting244.png,37,1984
S04E03,"""MAJESTIC MOUNTAINS""",9/19/84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,245,4,3,12,https://www.youtube.com/embed/NcVeRlPu_5w,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.500874704,0.482766719,0.682532802,0.371836133,0,0.354264294,0,0,0,0,0,0.427228888,0.552663028,0.464525829,0.438587317,0.270716545,0.474604728,0.463366933,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting245.png,38,1984
S04E05,"""EVENING SEASCAPE""",10/3/84,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,247,4,5,10,https://www.youtube.com/embed/y5k4GXw_-yI,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.415873865,0.388715886,0.572294525,0.291157215,0,0,0,0,0,0.484449575,0,0.468460131,0.550139699,0.503367372,0,0.198209266,0.497854531,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting247.png,40,1984
S04E06,"""WARM SUMMER DAY""",10/10/84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,248,4,6,11,https://www.youtube.com/embed/GBN9AIw3Ao4,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0.376068839,0.453372982,0.438877231,0.449359522,0,0.350011511,0,0,0,0,0,0.334316277,0,0.360157691,0.250748432,0.444613846,0.26445584,0.388929294,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting248.png,41,1984
S04E07,"""CABIN IN THE WOODS""",10/17/84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,249,4,7,11,https://www.youtube.com/embed/81QKellPA70,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.486047521,0.500725541,0.660121468,0.402175299,0,0.363701234,0,0,0,0,0,0.471782029,0.505851203,0,0.39698743,0.271300737,0.429489496,0.462542048,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting249.png,42,1984
S04E08,"""WETLANDS""",10/24/84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,250,4,8,10,https://www.youtube.com/embed/2FpVyGanPwM,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.481397513,0.497809163,0.541649238,0.425029236,0,0.386012092,0,0,0,0,0,0,0,0.373734556,0.37762774,0.36264907,0.391581491,0.466780386,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting250.png,43,1984
S04E09,"""COOL WATERS""",10/31/84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,251,4,9,12,https://www.youtube.com/embed/tJRvBcqQd5A,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.320639152,0.365930196,0.375309837,0.346931476,0,0.281347799,0,0,0,0,0,0.318957559,0.260390521,0.336212814,0.220257174,0.513280253,0.231827603,0.324392767,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting251.png,44,1984
S04E10,"""QUIET WOODS""",11/7/84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,252,4,10,11,https://www.youtube.com/embed/wIZX57I4aDs,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.269000939,0.368140674,0.355425637,0.390113647,0,0.269789293,0,0,0,0,0,0.356768787,0.207285556,0,0.146365393,0.55475828,0.160984845,0.291199147,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting252.png,45,1984
S04E12,"""AUTUMN DAYS""",11/21/84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,254,4,12,12,https://www.youtube.com/embed/VAdMkf-AAPM,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.430285908,0.502839184,0.530002899,0.45894951,0,0.377973061,0,0,0,0,0,0.417569331,0.363347255,0.447685266,0.28858089,0.335540768,0.309339835,0.437967637,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting254.png,47,1984
S04E13,"""MOUNTAIN CHALLENGE""",11/28/84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,4,13,10,https://www.youtube.com/embed/o2cjLA_wgIk,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.293554331,0,0,0.309750129,0,0.232073188,0,0,0,0,0,0.412663312,0.332631238,0.43330015,0.242099241,0.488458559,0.267773263,0.286135946,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting255.png,48,1984
S05E01,"""MOUNTAIN WATERFALL""",1/2/85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,230,5,1,11,https://www.youtube.com/embed/DqhzxdkdQS0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.234194078,0.265243433,0.320890744,0.256350113,0,0.185986689,0,0,0,0,0,0.332490096,0.264291876,0,0.207271452,0.539061791,0.22598712,0.227637724,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting230.png,1,1985
S05E02,"""TWILIGHT MEADOW""",1/9/85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,231,5,2,12,https://www.youtube.com/embed/6evqNlOO7Bw,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.406106422,0.394615352,0.539418457,0.305142004,0,0.287051668,0,0,0,0.341134643,0,0.43346687,0.475314042,0,0.376916596,0.200952243,0.408678956,0.376367028,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting231.png,2,1985
S05E04,"""WINTER STILLNESS""",1/23/85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,233,5,4,7,https://www.youtube.com/embed/qg9c1SqdRko,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0.209898699,0,0.269752499,0,0,0.223827713,0,0,0,0,0,0.293657651,0,0,0.122003574,0.668831674,0.132562174,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting233.png,4,1985
S05E05,"""QUIET POND""",1/30/85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,234,5,5,10,https://www.youtube.com/embed/aiK9xOIJtV8,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.268037343,0.384661093,0.306052058,0.446466506,0,0.307986282,0,0,0,0,0,0.263860394,0,0,0.129861584,0.523121785,0.139496014,0.303482911,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting234.png,5,1985
S05E07,"""BUBBLING BROOK""",2/13/85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,236,5,7,10,https://www.youtube.com/embed/LiKCzeqn-kg,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.312171881,0.368722007,0.427702644,0.345800598,0,0.263311153,0,0,0,0,0,0.430054517,0,0,0.228404312,0.404231888,0.251144467,0.313063571,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting236.png,7,1985
S05E08,"""ARIZONA SPLENDOR""",2/20/85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,237,5,8,9,https://www.youtube.com/embed/spFwCh2616s,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.341967324,0,0.395797872,0.425210747,0,0.329433009,0,0,0,0,0,0.319835708,0,0,0.203099169,0.507554048,0.214928598,0.361522169,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting237.png,8,1985
S05E10,"""THE WINDMILL""",3/6/85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,239,5,10,11,https://www.youtube.com/embed/xj8xsTSkbUk,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.321305325,0.416781543,0.428971684,0,0,0,0,0,0,0.140767155,0,0.41414942,0.260858808,0.435931273,0.188365099,0.491884714,0.206431994,0.337840493,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting239.png,10,1985
S05E11,"""AUTUMN GLORY""",3/13/85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,240,5,11,8,https://www.youtube.com/embed/yTzlm_t0RmY,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0.407312084,0,0.379280359,0.445290952,0,0.407612326,0,0,0,0,0,0,0,0.256749589,0.241392547,0.417379043,0.243750673,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting240.png,11,1985
S05E12,"""INDIAN GIRL""",3/20/85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5,12,5,https://www.youtube.com/embed/2uXMx8Kjs8I,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.469527771,0.318234773,0,0,0.461617402,0,0,0,0,0,0,0,0.191174375,0,0.261072445,0,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting241.png,12,1985
S05E13,"""MEADOW STREAM""",3/27/85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,242,5,13,11,https://www.youtube.com/embed/87MMbN1bQCs,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.21073903,0.303251205,0.269428693,0.34647041,0,0.227881538,0,0,0,0,0,0.275419011,0.151489871,0,0.107661858,0.557392768,0.118365686,0.234340389,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting242.png,13,1985
S06E01,"""BLUE RIVER""",5/1/85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,217,6,1,12,https://www.youtube.com/embed/LygUyAb78oY,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0.421818728,0.451680231,0.542261169,0.38655174,0,0.333907637,0,0,0,0.291946204,0,0.41730733,0,0.447726476,0.340546839,0.294897434,0.367196943,0.409629258,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting217.png,18,1985
S06E02,"""NATURE'S EDGE""",5/8/85,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,218,6,2,11,https://www.youtube.com/embed/Bcqyzo85A1o,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0.264150621,0.338606744,0.300956253,0.357612604,0,0.262183629,0,0,0,0,0,0.29353678,0,0.306046722,0.150752289,0.576854769,0.157692513,0.281937315,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting218.png,19,1985
S06E03,"""MORNING MIST""",5/15/85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,219,6,3,10,https://www.youtube.com/embed/wbZreRaE74k,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.241269919,0.326740582,0.347146703,0.342854241,0,0.227935579,0,0,0,0,0,0.370372643,0,0,0.140092409,0.616161252,0.155975092,0.255812536,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting219.png,20,1985
S06E04,"""WHISPERING STREAM""",5/22/85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,220,6,4,11,https://www.youtube.com/embed/QglIjlqsUdU,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0.467599159,0.525178214,0.548684282,0.466898415,0,0.399363483,0,0,0,0,0,0.380713575,0,0.412439321,0.329482444,0.358384107,0.345455989,0.468938342,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting220.png,21,1985
S06E05,"""SECLUDED FOREST""",5/29/85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,221,6,5,12,https://www.youtube.com/embed/USkduOfwJok,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.433063954,0.448174914,0.645470088,0.355759253,0,0.311778751,0,0,0,0.323321303,0,0.562940002,0.509388576,0,0.365654407,0.259874882,0.404313867,0.40785527,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting221.png,22,1985
S06E06,"""SNOW TRAIL""",6/5/85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,222,6,6,8,https://www.youtube.com/embed/n9EsFFtwZnE,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.246825548,0,0.341625562,0.371290498,0,0,0,0,0,0,0,0.344877658,0.197774736,0,0,0.620451142,0.152196829,0.265879457,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting222.png,23,1985
S06E07,"""ARCTIC BEAUTY""",6/12/85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,223,6,7,11,https://www.youtube.com/embed/UQ-RTZCOQn0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.299938899,0.35549698,0.405655657,0.343054371,0,0.255803357,0,0,0,0,0,0.360919936,0.289442605,0,0.223569057,0.511875081,0.243149233,0.301194509,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting223.png,24,1985
S06E08,"""HORIZONS WEST""",6/19/85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,224,6,8,7,https://www.youtube.com/embed/m6UM-rN2D6s,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.330447175,0.370085135,0,0.379209933,0,0.316720927,0,0,0,0,0,0,0,0.251397905,0,0.532279903,0.238418154,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting224.png,25,1985
S06E09,"""HIGH CHATEAU""",6/26/85,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,225,6,9,11,https://www.youtube.com/embed/dafH8ks9Zww,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.417761958,0.493859528,0.521943943,0.456975584,0,0.37073494,0,0,0,0,0,0.402816661,0.354577005,0,0.282215086,0.388496092,0.302510384,0.426896897,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting225.png,26,1985
S06E10,"""COUNTRY LIFE""",7/2/85,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,6,10,10,https://www.youtube.com/embed/j8Jf7QVKLgQ,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.408113359,0.372465784,0.422473335,0.305388524,0,0.298059852,0,0,0,0,0,0,0,0.299107742,0.390460288,0.387169247,0.397054317,0.376495743,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting226.png,27,1985
S06E11,"""WESTERN EXPANSE""",7/9/85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,227,6,11,11,https://www.youtube.com/embed/MTInkV5ODjk,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.325657812,0.356025666,0.424642392,0.322775715,0,0.258273679,0,0,0,0,0,0.363896214,0.337888165,0,0.281882848,0.457077462,0.302596073,0.316004789,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting227.png,28,1985
S06E12,"""MARSHLANDS""",7/16/85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,228,6,12,11,https://www.youtube.com/embed/Ugiwi8uizpg,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.279250864,0.373818531,0.387482215,0.385940669,0,0.266876204,0,0,0,0.120341378,0,0.41730025,0,0,0.160334779,0.497368828,0.178540037,0.29677136,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting228.png,29,1985
S06E13,"""BLAZE OF COLOR""",7/23/85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,229,6,13,11,https://www.youtube.com/embed/se7wOprxRGs,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0.390960163,0.423210475,0.494897071,0.376909167,0,0.320739799,0,0,0,0,0,0.3783256,0.399839198,0,0.317040384,0.301773757,0.342608414,0.382934779,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting229.png,30,1985
S07E01,"""WINTER CABIN""",10/2/85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,203,7,1,6,https://www.youtube.com/embed/kdlHV6ceI_gw,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.4602031,0,0,0.357383134,0,0,0,0,0,0,0,0,0.397663657,0,0.443670384,0.340741039,0.407354472,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting203.png,40,1985
